Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,NRMR_Code,NRMR name
LMCRSTMAHA_F,Crop stubble and/or trash management -Total area of broadacre crop stubble (ha),334,,4,,305,Desert Channels
LMCRSTMAHA_F,Crop stubble and/or trash management -Total area of broadacre crop stubble (ha),"291,250",0,333,0,306,Fitzroy Basin
LMCRSTMAHA_F,Crop stubble and/or trash management -Total area of broadacre crop stubble (ha),"100,939",0,400,,307,North Queensland Dry Tropics
LMCRSTMAHA_F,Crop stubble and/or trash management -Total area of broadacre crop stubble (ha),"4,294",,22,,308,Northern Gulf
LMCRSTMAHA_F,Crop stubble and/or trash management -Total area of broadacre crop stubble (ha),"736,699",0,518,0,309,Queensland Murray Darling Basin
LMCRSTMAHA_F,Crop stubble and/or trash management -Total area of broadacre crop stubble (ha),"96,948",0,791,0,310,Reef Catchments
LMCRSTMAHA_F,Crop stubble and/or trash management -Total area of broadacre crop stubble (ha),"10,234",,189,,311,South East Queensland
LMCRSTMAHA_F,Crop stubble and/or trash management -Total area of broadacre crop stubble (ha),620,0,2,0,312,South West Queensland
LMCRSTMAHA_F,Crop stubble and/or trash management -Total area of broadacre crop stubble (ha),141,0,1,0,313,Southern Gulf
LMCRSTMAHA_F,Crop stubble and/or trash management -Total area of broadacre crop stubble (ha),"106,998",0,,0,314,Terrain NRM
LMCRSTMAHA_F,Crop stubble and/or trash management -Total area of broadacre crop stubble (ha),"86,599",0,232,0,401,Adelaide and Mount Lofty Ranges
LMCRSTMAHA_F,Crop stubble and/or trash management -Total area of broadacre crop stubble (ha),"1,292,663",0,788,0,403,Eyre Peninsula
LMCRSTMAHA_F,Crop stubble and/or trash management -Total area of broadacre crop stubble (ha),"11,232",0,42,,404,Kangaroo Island
LMCRSTMAHA_F,Crop stubble and/or trash management -Total area of broadacre crop stubble (ha),"1,342,378",0,,0,405,Northern and Yorke
LMCRSTMAHA_F,Crop stubble and/or trash management -Total area of broadacre crop stubble (ha),"687,440",0,704,0,407,South Australian Murray Darling Basin
LMCRSTMAHA_F,Crop stubble and/or trash management -Total area of broadacre crop stubble (ha),"206,818",,498,0,408,South East
LMCRSTMAHA_F,Crop stubble and/or trash management -Total area of broadacre crop stubble (ha),"1,797,320",0,776,0,501,Northern Agricultural
LMCRSTMAHA_F,Crop stubble and/or trash management -Total area of broadacre crop stubble (ha),"124,577",0,147,,502,Peel-Harvey
LMCRSTMAHA_F,Crop stubble and/or trash management -Total area of broadacre crop stubble (ha),860,,1,,503,Perth
LMCRSTMAHA_F,Crop stubble and/or trash management -Total area of broadacre crop stubble (ha),"6,665",0,13,,504,Rangelands
LMCRSTMAHA_F,Crop stubble and/or trash management -Total area of broadacre crop stubble (ha),"1,244,616",0,590,0,505,South Coast
LMCRSTMAHA_F,Crop stubble and/or trash management -Total area of broadacre crop stubble (ha),"522,298",0,613,0,506,South West
LMCRSTMAHA_F,Crop stubble and/or trash management -Total area of broadacre crop stubble (ha),"3,285",0,92,,601,Cradle Coast
LMCRSTMAHA_F,Crop stubble and/or trash management -Total area of broadacre crop stubble (ha),"20,889",0,156,0,602,North
LMCRSTMAHA_F,Crop stubble and/or trash management -Total area of broadacre crop stubble (ha),"5,539",,71,,603,South
LMCRSTMAHA_F,Crop stubble and/or trash management -Total area of broadacre crop stubble (ha),"1,309",,5,,701,Northern Territory
