Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,NRMR_Code,NRMR name
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),584,,30,,208,Port Phillip and Western Port
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),"3,961",,144,,209,West Gippsland
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),"18,185",,133,,210,Wimmera
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),"2,842",,116,,301,Burnett Mary
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),"9,354",,151,,303,Condamine
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),205,,2,,305,Desert Channels
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),"11,495",,64,,306,Fitzroy Basin
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),"3,186",,35,,307,North Queensland Dry Tropics
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),44,,2,,308,Northern Gulf
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),"40,905",,106,,309,Queensland Murray Darling Basin
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),56,,6,,310,Reef Catchments
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),798,,83,,311,South East Queensland
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),"4,913",,11,,312,South West Queensland
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),502,,36,,314,Terrain NRM
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),"3,181",,70,,401,Adelaide and Mount Lofty Ranges
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),"31,860",,106,,403,Eyre Peninsula
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),917,,17,,404,Kangaroo Island
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),"31,950",,228,,405,Northern and Yorke
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),"21,458",0,144,,407,South Australian Murray Darling Basin
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),"14,301",,181,,408,South East
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),"14,435",,103,,501,Northern Agricultural
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),"6,144",,82,,502,Peel-Harvey
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),7,0,1,0,503,Perth
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),357,,3,,504,Rangelands
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),"35,800",,65,,505,South Coast
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),"28,191",,169,,506,South West
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),"3,285",,114,,601,Cradle Coast
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),"4,022",0,106,,602,North
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),"1,181",,40,,603,South
LMCROPSOWU6AHA_F,Crop management - Crop land sown to pasture for less than six months of the year (ha),225,,6,,701,Northern Territory
