Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
1910758,Broadacre crops - Total,7956629.26,^,7331144.69,^,Broadacre crops,Total,213,Melbourne - West,,,
1910758,Broadacre crops - Total,647054.55,**,575811.31,**,Broadacre crops,Total,214,Mornington Peninsula,,,
1910758,Broadacre crops - Total,1843659884,,1663110235,,Broadacre crops,Total,215,North West,,,
1910758,Broadacre crops - Total,123405664.5,^,112320103.7,^,Broadacre crops,Total,216,Shepparton,,,
1910758,Broadacre crops - Total,114424617.1,^,104330863.1,^,Broadacre crops,Total,217,Warrnambool and South West,,,
1910758,Broadacre crops - Total,7488,,6739.56,,Broadacre crops,Total,301,Brisbane - East,,,
1910758,Broadacre crops - Total,336442982.8,,331080696.6,,Broadacre crops,Total,306,Cairns,,,
1910758,Broadacre crops - Total,1580091709,,1480069735,,Broadacre crops,Total,307,Darling Downs - Maranoa,,,
1910758,Broadacre crops - Total,328522186,,310677363.4,,Broadacre crops,Total,308,Central Queensland,,,
1910758,Broadacre crops - Total,8862525.81,*,8734777.69,*,Broadacre crops,Total,309,Gold Coast,,,
1910758,Broadacre crops - Total,5975061.22,*,5535034,*,Broadacre crops,Total,310,Ipswich,,,
1910758,Broadacre crops - Total,2322385.24,**,2161650.29,**,Broadacre crops,Total,311,Logan - Beaudesert,,,
1910758,Broadacre crops - Total,564274805.5,,551427640.4,,Broadacre crops,Total,312,Mackay - Isaac - Whitsunday,,,
1910758,Broadacre crops - Total,756.86,*,681.21,*,Broadacre crops,Total,313,Moreton Bay - North,,,
1910758,Broadacre crops - Total,22206740.01,,21322836.1,,Broadacre crops,Total,315,Queensland - Outback,,,
1910758,Broadacre crops - Total,1470921.51,*,1449022.82,*,Broadacre crops,Total,316,Sunshine Coast,,,
1910758,Broadacre crops - Total,14773719.25,**,13996479.98,**,Broadacre crops,Total,317,Toowoomba,,,
1910758,Broadacre crops - Total,522504789.8,,514841429.5,,Broadacre crops,Total,318,Townsville,,,
1910758,Broadacre crops - Total,226992616.6,,222197805.2,,Broadacre crops,Total,319,Wide Bay,,,
1910758,Broadacre crops - Total,146566.86,*,137355.55,*,Broadacre crops,Total,401,Adelaide - Central and Hills,,,
1910758,Broadacre crops - Total,5699170.99,^,5296486.69,^,Broadacre crops,Total,402,Adelaide - North,,,
1910758,Broadacre crops - Total,383674.56,**,359170.6,**,Broadacre crops,Total,403,Adelaide - South,,,
1910758,Broadacre crops - Total,1191879684,,1110350345,,Broadacre crops,Total,405,Barossa - Yorke - Mid North,,,
1910758,Broadacre crops - Total,780155957.3,,724244607.8,,Broadacre crops,Total,406,South Australia - Outback,,,
1910758,Broadacre crops - Total,532052127.7,,494759792.9,,Broadacre crops,Total,407,South Australia - South East,,,
1910758,Broadacre crops - Total,13014106.06,*,12121935.97,*,Broadacre crops,Total,501,Bunbury,,,
1910758,Broadacre crops - Total,3107293454,,2891687731,,Broadacre crops,Total,509,Western Australia - Wheat Belt,,,
1910758,Broadacre crops - Total,7767552.79,,7288428.46,,Broadacre crops,Total,510,Western Australia - Outback (North),,,
1910758,Broadacre crops - Total,1805684179,,1684519219,,Broadacre crops,Total,511,Western Australia - Outback (South),,,
1910758,Broadacre crops - Total,588400.45,*,551799.34,*,Broadacre crops,Total,601,Hobart,,,
1910758,Broadacre crops - Total,49794105.68,,45677306.72,,Broadacre crops,Total,602,Launceston and North East,,,
1910758,Broadacre crops - Total,12441345.16,^,11367244.24,^,Broadacre crops,Total,603,South East,,,
1910758,Broadacre crops - Total,14789568.03,,13595938.12,,Broadacre crops,Total,604,West and North West,,,
1910758,Broadacre crops - Total,303270.65,*,272943.85,*,Broadacre crops,Total,701,Darwin,,,
1910758,Broadacre crops - Total,1146288.61,,1042397.1,,Broadacre crops,Total,702,Northern Territory - Outback,,,
1910758,Broadacre crops - Total,53965.99,,49240.91,,Broadacre crops,Total,801,Australian Capital Territory,,,
